"","suburb","breed","n","latitude","longitude"
"5823","Highgate Hill","Golden Retriever",11,-27.4870111,153.0162867
"5824","Highgate Hill","Gordon Setter",1,-27.4870111,153.0162867
"5825","Highgate Hill","Great Dane",1,-27.4870111,153.0162867
"5826","Highgate Hill","Greyhound",11,-27.4870111,153.0162867
"5827","Highgate Hill","Havanese",2,-27.4870111,153.0162867
"5828","Highgate Hill","Hungarian Vizsla",2,-27.4870111,153.0162867
"5829","Highgate Hill","Irish Setter",1,-27.4870111,153.0162867
"5830","Highgate Hill","Irish Terrier",1,-27.4870111,153.0162867
"5831","Highgate Hill","Irish Wolfhound",3,-27.4870111,153.0162867
"5832","Highgate Hill","Italian Greyhound",3,-27.4870111,153.0162867
"5833","Highgate Hill","Jack Russell Terrier",14,-27.4870111,153.0162867
"5834","Highgate Hill","Japanese Spitz",3,-27.4870111,153.0162867
"5835","Highgate Hill","King Charles Spaniel",1,-27.4870111,153.0162867
"5836","Highgate Hill","Labrador Retriever",34,-27.4870111,153.0162867
"5837","Highgate Hill","Large Cross Breed",1,-27.4870111,153.0162867
"5838","Highgate Hill","Lhasa Apso",2,-27.4870111,153.0162867
"5839","Highgate Hill","Lowchen",1,-27.4870111,153.0162867
"5840","Highgate Hill","Maltese",16,-27.4870111,153.0162867
"5841","Highgate Hill","Maremma Sheepdog",1,-27.4870111,153.0162867
"5842","Highgate Hill","Medium Cross Breed",1,-27.4870111,153.0162867
"5843","Highgate Hill","Miniature Pinscher",1,-27.4870111,153.0162867
"5844","Highgate Hill","Norwich Terrier",3,-27.4870111,153.0162867
"5845","Highgate Hill","Pharaoh Hound",1,-27.4870111,153.0162867
"5846","Highgate Hill","Pointer",2,-27.4870111,153.0162867
"5847","Highgate Hill","Pomeranian",10,-27.4870111,153.0162867
"5848","Highgate Hill","Poodle",27,-27.4870111,153.0162867
"5849","Highgate Hill","Poodle (Miniature)",7,-27.4870111,153.0162867
"5850","Highgate Hill","Poodle (Toy)",3,-27.4870111,153.0162867
"5851","Highgate Hill","Pug",5,-27.4870111,153.0162867
"5852","Highgate Hill","Rhodesian Ridgeback",4,-27.4870111,153.0162867
"5853","Highgate Hill","Rottweiler",3,-27.4870111,153.0162867
"5854","Highgate Hill","Samoyed",2,-27.4870111,153.0162867
"5855","Highgate Hill","Schnauzer",8,-27.4870111,153.0162867
"5856","Highgate Hill","Schnauzer (Miniature)",2,-27.4870111,153.0162867
"5857","Highgate Hill","Scottish Terrier",1,-27.4870111,153.0162867
"5858","Highgate Hill","Shiba Inu",1,-27.4870111,153.0162867
"5859","Highgate Hill","Shih Tzu",3,-27.4870111,153.0162867
"5860","Highgate Hill","Siberian Husky",1,-27.4870111,153.0162867
"5861","Highgate Hill","Staffordshire Bull Terrier",11,-27.4870111,153.0162867
"5862","Highgate Hill","Unknown",1,-27.4870111,153.0162867
"5863","Highgate Hill","Weimaraner",2,-27.4870111,153.0162867
"5864","Highgate Hill","Welsh Springer Spaniel",1,-27.4870111,153.0162867
"5865","Highgate Hill","West Highland White Terrier",3,-27.4870111,153.0162867
"5866","Highgate Hill","Whippet",4,-27.4870111,153.0162867
"5867","Holland Park","Afghan Hound",1,-27.5184145,153.0674032
"5868","Holland Park","Alaskan Malamute",3,-27.5184145,153.0674032
"5869","Holland Park","American Staffordshire Terrier",12,-27.5184145,153.0674032
"5870","Holland Park","Australian Cattle Dog",45,-27.5184145,153.0674032
"5871","Holland Park","Australian Kelpie",35,-27.5184145,153.0674032
"5872","Holland Park","Australian Koolie",2,-27.5184145,153.0674032
"5873","Holland Park","Australian Shepherd",1,-27.5184145,153.0674032
"5874","Holland Park","Australian Silky Terrier",5,-27.5184145,153.0674032
"5875","Holland Park","Australian Stumpy Tail Cattle Dog",2,-27.5184145,153.0674032
"5876","Holland Park","Australian Terrier",4,-27.5184145,153.0674032
"5877","Holland Park","Basset Hound",1,-27.5184145,153.0674032
"5878","Holland Park","Beagle",13,-27.5184145,153.0674032
"5879","Holland Park","Bedlington Terrier",1,-27.5184145,153.0674032
"5880","Holland Park","Belgian Shepherd",4,-27.5184145,153.0674032
"5881","Holland Park","Belgian Shepherd Dog",1,-27.5184145,153.0674032
"5882","Holland Park","Bernese Mountain Dog",1,-27.5184145,153.0674032
"5883","Holland Park","Bichon Frise",10,-27.5184145,153.0674032
"5884","Holland Park","Border Collie",67,-27.5184145,153.0674032
"5885","Holland Park","Border Terrier",1,-27.5184145,153.0674032
"5886","Holland Park","Boston Terrier",2,-27.5184145,153.0674032
"5887","Holland Park","Boxer",11,-27.5184145,153.0674032
"5888","Holland Park","British Bulldog",6,-27.5184145,153.0674032
"5889","Holland Park","Brittany",1,-27.5184145,153.0674032
"5890","Holland Park","Bull Arab",8,-27.5184145,153.0674032
"5891","Holland Park","Bull Terrier",3,-27.5184145,153.0674032
"5892","Holland Park","Bulldog",3,-27.5184145,153.0674032
"5893","Holland Park","Bullmastiff",4,-27.5184145,153.0674032
"5894","Holland Park","Cairn Terrier",1,-27.5184145,153.0674032
"5895","Holland Park","Cavalier King Charles Spaniel",44,-27.5184145,153.0674032
"5896","Holland Park","Chihuahua",11,-27.5184145,153.0674032
"5897","Holland Park","Chihuahua (Long Coat)",1,-27.5184145,153.0674032
"5898","Holland Park","Chinese Crested Dog",1,-27.5184145,153.0674032
"5899","Holland Park","Cocker Spaniel",26,-27.5184145,153.0674032
"5900","Holland Park","Cocker Spaniel (American)",1,-27.5184145,153.0674032
"5901","Holland Park","Collie (Rough)",1,-27.5184145,153.0674032
"5902","Holland Park","Dachshund",17,-27.5184145,153.0674032
"5903","Holland Park","Dalmatian",4,-27.5184145,153.0674032
"5904","Holland Park","Dobermann",1,-27.5184145,153.0674032
"5905","Holland Park","English Springer Spaniel",6,-27.5184145,153.0674032
"5906","Holland Park","Field Spaniel",3,-27.5184145,153.0674032
"5907","Holland Park","Finnish Lapphund",1,-27.5184145,153.0674032
"5908","Holland Park","Fox Terrier",10,-27.5184145,153.0674032
"5909","Holland Park","Fox Terrier (Smooth)",1,-27.5184145,153.0674032
"5910","Holland Park","French Bulldog",11,-27.5184145,153.0674032
"5911","Holland Park","German Hunting Terrier",1,-27.5184145,153.0674032
"5912","Holland Park","German Shepherd Dog",17,-27.5184145,153.0674032
"5913","Holland Park","German Shorthaired Pointer",7,-27.5184145,153.0674032
"5914","Holland Park","German Spitz",2,-27.5184145,153.0674032
"5915","Holland Park","Golden Retriever",32,-27.5184145,153.0674032
"5916","Holland Park","Great Dane",12,-27.5184145,153.0674032
"5917","Holland Park","Greyhound",13,-27.5184145,153.0674032
"5918","Holland Park","Hungarian Vizsla",2,-27.5184145,153.0674032
"5919","Holland Park","Irish Setter",1,-27.5184145,153.0674032
"5920","Holland Park","Irish Wolfhound",5,-27.5184145,153.0674032
"5921","Holland Park","Jack Russell Terrier",26,-27.5184145,153.0674032
"5922","Holland Park","Japanese Spitz",2,-27.5184145,153.0674032
"5923","Holland Park","King Charles Spaniel",8,-27.5184145,153.0674032
"5924","Holland Park","Labrador Retriever",106,-27.5184145,153.0674032
"5925","Holland Park","Lagotto Romagnolo",2,-27.5184145,153.0674032
"5926","Holland Park","Lhasa Apso",5,-27.5184145,153.0674032
"5927","Holland Park","Maltese",48,-27.5184145,153.0674032
"5928","Holland Park","Manchester Terrier",1,-27.5184145,153.0674032
"5929","Holland Park","Maremma Sheepdog",4,-27.5184145,153.0674032
"5930","Holland Park","Mastiff",3,-27.5184145,153.0674032
"5931","Holland Park","Medium Cross Breed",2,-27.5184145,153.0674032
"5932","Holland Park","Miniature Pinscher",2,-27.5184145,153.0674032
"5933","Holland Park","Neapolitan Mastiff",2,-27.5184145,153.0674032
"5934","Holland Park","Old English Sheepdog",2,-27.5184145,153.0674032
"5935","Holland Park","Papillon",1,-27.5184145,153.0674032
"5936","Holland Park","Pomeranian",9,-27.5184145,153.0674032
"5937","Holland Park","Poodle",61,-27.5184145,153.0674032
"5938","Holland Park","Poodle (Miniature)",6,-27.5184145,153.0674032
"5939","Holland Park","Poodle (Standard)",2,-27.5184145,153.0674032
"5940","Holland Park","Poodle (Toy)",10,-27.5184145,153.0674032
"5941","Holland Park","Pug",11,-27.5184145,153.0674032
"5942","Holland Park","Rhodesian Ridgeback",9,-27.5184145,153.0674032
"5943","Holland Park","Rottweiler",7,-27.5184145,153.0674032
"5944","Holland Park","Schnauzer",11,-27.5184145,153.0674032
"5945","Holland Park","Schnauzer (Miniature)",6,-27.5184145,153.0674032
"5946","Holland Park","Scottish Terrier",2,-27.5184145,153.0674032
"5947","Holland Park","Sealyham Terrier",2,-27.5184145,153.0674032
"5948","Holland Park","Shar Pei",5,-27.5184145,153.0674032
"5949","Holland Park","Shetland Sheepdog",2,-27.5184145,153.0674032
"5950","Holland Park","Shiba Inu",2,-27.5184145,153.0674032
"5951","Holland Park","Shih Tzu",26,-27.5184145,153.0674032
"5952","Holland Park","Siberian Husky",3,-27.5184145,153.0674032
"5953","Holland Park","Small Cross Breed",3,-27.5184145,153.0674032
"5954","Holland Park","Staffordshire Bull Terrier",57,-27.5184145,153.0674032
"5955","Holland Park","Stag Hound",1,-27.5184145,153.0674032
"5956","Holland Park","Unknown",4,-27.5184145,153.0674032
"5957","Holland Park","Weimaraner",2,-27.5184145,153.0674032
"5958","Holland Park","Welsh Corgi",6,-27.5184145,153.0674032
"5959","Holland Park","Welsh Corgi (Pembroke)",2,-27.5184145,153.0674032
"5960","Holland Park","Welsh Springer Spaniel",1,-27.5184145,153.0674032
"5961","Holland Park","West Highland White Terrier",3,-27.5184145,153.0674032
"5962","Holland Park","Whippet",4,-27.5184145,153.0674032
"5963","Holland Park","White Swiss Shepherd Dog",1,-27.5184145,153.0674032
"5964","Holland Park West","American Staffordshire Terrier",14,-27.5228673,153.0603204
"5965","Holland Park West","Australian Cattle Dog",21,-27.5228673,153.0603204
"5966","Holland Park West","Australian Kelpie",29,-27.5228673,153.0603204
"5967","Holland Park West","Australian Shepherd",5,-27.5228673,153.0603204
"5968","Holland Park West","Australian Silky Terrier",5,-27.5228673,153.0603204
"5969","Holland Park West","Australian Stumpy Tail Cattle Dog",2,-27.5228673,153.0603204
"5970","Holland Park West","Australian Terrier",1,-27.5228673,153.0603204
"5971","Holland Park West","Basset Hound",1,-27.5228673,153.0603204
"5972","Holland Park West","Beagle",10,-27.5228673,153.0603204
"5973","Holland Park West","Bernese Mountain Dog",2,-27.5228673,153.0603204
"5974","Holland Park West","Bichon Frise",9,-27.5228673,153.0603204
"5975","Holland Park West","Bloodhound",1,-27.5228673,153.0603204
"5976","Holland Park West","Border Collie",39,-27.5228673,153.0603204
"5977","Holland Park West","Boston Terrier",1,-27.5228673,153.0603204
"5978","Holland Park West","Bouvier des Flandres",1,-27.5228673,153.0603204
"5979","Holland Park West","Boxer",6,-27.5228673,153.0603204
"5980","Holland Park West","British Bulldog",2,-27.5228673,153.0603204
"5981","Holland Park West","Brittany",3,-27.5228673,153.0603204
"5982","Holland Park West","Bull Arab",11,-27.5228673,153.0603204
"5983","Holland Park West","Bull Terrier",3,-27.5228673,153.0603204
"5984","Holland Park West","Bulldog",1,-27.5228673,153.0603204
"5985","Holland Park West","Bullmastiff",1,-27.5228673,153.0603204
"5986","Holland Park West","Cairn Terrier",2,-27.5228673,153.0603204
"5987","Holland Park West","Cavalier King Charles Spaniel",34,-27.5228673,153.0603204
"5988","Holland Park West","Chihuahua",7,-27.5228673,153.0603204
"5989","Holland Park West","Chihuahua (Smooth Coat)",1,-27.5228673,153.0603204
"5990","Holland Park West","Cocker Spaniel",10,-27.5228673,153.0603204
"5991","Holland Park West","Cocker Spaniel (American)",1,-27.5228673,153.0603204
"5992","Holland Park West","Dachshund",19,-27.5228673,153.0603204
"5993","Holland Park West","Dalmatian",2,-27.5228673,153.0603204
"5994","Holland Park West","English Springer Spaniel",3,-27.5228673,153.0603204
"5995","Holland Park West","Fox Terrier",25,-27.5228673,153.0603204
"5996","Holland Park West","French Bulldog",3,-27.5228673,153.0603204
"5997","Holland Park West","German Shepherd Dog",14,-27.5228673,153.0603204
"5998","Holland Park West","German Shorthaired Pointer",3,-27.5228673,153.0603204
"5999","Holland Park West","Golden Retriever",23,-27.5228673,153.0603204
"6000","Holland Park West","Great Dane",1,-27.5228673,153.0603204
"6001","Holland Park West","Greyhound",8,-27.5228673,153.0603204
"6002","Holland Park West","Hungarian Vizsla",3,-27.5228673,153.0603204
"6003","Holland Park West","Irish Wolfhound",2,-27.5228673,153.0603204
"6004","Holland Park West","Italian Greyhound",4,-27.5228673,153.0603204
"6005","Holland Park West","Jack Russell Terrier",19,-27.5228673,153.0603204
"6006","Holland Park West","Japanese Chin",1,-27.5228673,153.0603204
"6007","Holland Park West","Japanese Spitz",2,-27.5228673,153.0603204
"6008","Holland Park West","King Charles Spaniel",5,-27.5228673,153.0603204
"6009","Holland Park West","Labrador Retriever",66,-27.5228673,153.0603204
"6010","Holland Park West","Lagotto Romagnolo",2,-27.5228673,153.0603204
"6011","Holland Park West","Lhasa Apso",5,-27.5228673,153.0603204
"6012","Holland Park West","Maltese",36,-27.5228673,153.0603204
"6013","Holland Park West","Maremma Sheepdog",2,-27.5228673,153.0603204
"6014","Holland Park West","Mastiff",4,-27.5228673,153.0603204
"6015","Holland Park West","Miniature Pinscher",2,-27.5228673,153.0603204
"6016","Holland Park West","Norwich Terrier",1,-27.5228673,153.0603204
"6017","Holland Park West","Papillon",3,-27.5228673,153.0603204
"6018","Holland Park West","Pointer",1,-27.5228673,153.0603204
"6019","Holland Park West","Pomeranian",3,-27.5228673,153.0603204
"6020","Holland Park West","Poodle",34,-27.5228673,153.0603204
"6021","Holland Park West","Poodle (Miniature)",8,-27.5228673,153.0603204
"6022","Holland Park West","Poodle (Standard)",3,-27.5228673,153.0603204
"6023","Holland Park West","Poodle (Toy)",10,-27.5228673,153.0603204
"6024","Holland Park West","Pug",3,-27.5228673,153.0603204
"6025","Holland Park West","Rhodesian Ridgeback",7,-27.5228673,153.0603204
"6026","Holland Park West","Rottweiler",5,-27.5228673,153.0603204
"6027","Holland Park West","Rough Collie",1,-27.5228673,153.0603204
"6028","Holland Park West","Samoyed",1,-27.5228673,153.0603204
"6029","Holland Park West","Schnauzer",8,-27.5228673,153.0603204
"6030","Holland Park West","Schnauzer (Miniature)",3,-27.5228673,153.0603204
"6031","Holland Park West","Scottish Terrier",4,-27.5228673,153.0603204
"6032","Holland Park West","Shar Pei",3,-27.5228673,153.0603204
"6033","Holland Park West","Shetland Sheepdog",1,-27.5228673,153.0603204
"6034","Holland Park West","Shih Tzu",18,-27.5228673,153.0603204
"6035","Holland Park West","Siberian Husky",2,-27.5228673,153.0603204
"6036","Holland Park West","Small Cross Breed",4,-27.5228673,153.0603204
"6037","Holland Park West","Staffordshire Bull Terrier",35,-27.5228673,153.0603204
"6038","Holland Park West","Stag Hound",1,-27.5228673,153.0603204
"6039","Holland Park West","Tenterfield Terrier",1,-27.5228673,153.0603204
"6040","Holland Park West","Tibetan Spaniel",4,-27.5228673,153.0603204
"6041","Holland Park West","Unknown",2,-27.5228673,153.0603204
"6042","Holland Park West","Weimaraner",1,-27.5228673,153.0603204
"6043","Holland Park West","Welsh Corgi",2,-27.5228673,153.0603204
"6044","Holland Park West","Welsh Corgi (Pembroke)",1,-27.5228673,153.0603204
"6045","Holland Park West","West Highland White Terrier",3,-27.5228673,153.0603204
"6046","Holland Park West","Whippet",6,-27.5228673,153.0603204
"6047","Holland Park West","White Swiss Shepherd Dog",1,-27.5228673,153.0603204
"6048","Inala","Alaskan Malamute",4,-27.5967027,152.9684869
"6049","Inala","American Staffordshire Terrier",39,-27.5967027,152.9684869
"6050","Inala","Australian Cattle Dog",41,-27.5967027,152.9684869
"6051","Inala","Australian Kelpie",27,-27.5967027,152.9684869
"6052","Inala","Australian Koolie",2,-27.5967027,152.9684869
"6053","Inala","Australian Silky Terrier",6,-27.5967027,152.9684869
"6054","Inala","Australian Terrier",3,-27.5967027,152.9684869
"6055","Inala","Basenji",2,-27.5967027,152.9684869
"6056","Inala","Basset Hound",1,-27.5967027,152.9684869
"6057","Inala","Beagle",3,-27.5967027,152.9684869
"6058","Inala","Belgian Shepherd",2,-27.5967027,152.9684869
"6059","Inala","Bichon Frise",2,-27.5967027,152.9684869
"6060","Inala","Border Collie",44,-27.5967027,152.9684869
"6061","Inala","Boston Terrier",1,-27.5967027,152.9684869
"6062","Inala","Boxer",3,-27.5967027,152.9684869
"6063","Inala","British Bulldog",1,-27.5967027,152.9684869
"6064","Inala","Bull Arab",20,-27.5967027,152.9684869
"6065","Inala","Bull Terrier",8,-27.5967027,152.9684869
"6066","Inala","Bulldog",10,-27.5967027,152.9684869
"6067","Inala","Bullmastiff",15,-27.5967027,152.9684869
"6068","Inala","Cairn Terrier",1,-27.5967027,152.9684869
"6069","Inala","Cavalier King Charles Spaniel",15,-27.5967027,152.9684869
"6070","Inala","Chihuahua",34,-27.5967027,152.9684869
"6071","Inala","Chihuahua (Long Coat)",1,-27.5967027,152.9684869
"6072","Inala","Chihuahua (Smooth Coat)",4,-27.5967027,152.9684869
"6073","Inala","Cocker Spaniel",1,-27.5967027,152.9684869
"6074","Inala","Dachshund",15,-27.5967027,152.9684869
"6075","Inala","Dalmatian",2,-27.5967027,152.9684869
"6076","Inala","Dobermann",1,-27.5967027,152.9684869
"6077","Inala","Dogue de Bordeaux",2,-27.5967027,152.9684869
"6078","Inala","English Springer Spaniel",1,-27.5967027,152.9684869
"6079","Inala","Fox Terrier",51,-27.5967027,152.9684869
"6080","Inala","Fox Terrier (Smooth)",5,-27.5967027,152.9684869
"6081","Inala","French Bulldog",3,-27.5967027,152.9684869
"6082","Inala","German Pinscher",1,-27.5967027,152.9684869
"6083","Inala","German Shepherd Dog",40,-27.5967027,152.9684869
"6084","Inala","German Shepherd Dog (Long Stock Coat)",1,-27.5967027,152.9684869
"6085","Inala","German Shorthaired Pointer",1,-27.5967027,152.9684869
"6086","Inala","German Spitz",2,-27.5967027,152.9684869
"6087","Inala","Golden Retriever",3,-27.5967027,152.9684869
"6088","Inala","Great Dane",6,-27.5967027,152.9684869
"6089","Inala","Greyhound",11,-27.5967027,152.9684869
"6090","Inala","Irish Wolfhound",2,-27.5967027,152.9684869
"6091","Inala","Italian Greyhound",1,-27.5967027,152.9684869
"6092","Inala","Jack Russell Terrier",38,-27.5967027,152.9684869
"6093","Inala","Japanese Spitz",1,-27.5967027,152.9684869
"6094","Inala","Labrador Retriever",32,-27.5967027,152.9684869
"6095","Inala","Large Cross Breed",1,-27.5967027,152.9684869
"6096","Inala","Maltese",55,-27.5967027,152.9684869
"6097","Inala","Maremma Sheepdog",3,-27.5967027,152.9684869
"6098","Inala","Mastiff",12,-27.5967027,152.9684869
"6099","Inala","Medium Cross Breed",2,-27.5967027,152.9684869
"6100","Inala","Neapolitan Mastiff",2,-27.5967027,152.9684869
"6101","Inala","Papillon",1,-27.5967027,152.9684869
"6102","Inala","Parson Russell Terrier",1,-27.5967027,152.9684869
"6103","Inala","Pomeranian",24,-27.5967027,152.9684869
"6104","Inala","Poodle",12,-27.5967027,152.9684869
"6105","Inala","Poodle (Standard)",1,-27.5967027,152.9684869
"6106","Inala","Poodle (Toy)",3,-27.5967027,152.9684869
"6107","Inala","Pug",6,-27.5967027,152.9684869
"6108","Inala","Rhodesian Ridgeback",21,-27.5967027,152.9684869
"6109","Inala","Rottweiler",20,-27.5967027,152.9684869
"6110","Inala","Rough Collie",2,-27.5967027,152.9684869
"6111","Inala","Samoyed",2,-27.5967027,152.9684869
"6112","Inala","Schnauzer",1,-27.5967027,152.9684869
"6113","Inala","Scottish Terrier",1,-27.5967027,152.9684869
"6114","Inala","Shar Pei",7,-27.5967027,152.9684869
"6115","Inala","Shetland Sheepdog",1,-27.5967027,152.9684869
"6116","Inala","Shih Tzu",31,-27.5967027,152.9684869
"6117","Inala","Siberian Husky",8,-27.5967027,152.9684869
"6118","Inala","Small Cross Breed",1,-27.5967027,152.9684869
